Span Loc(m)	Chord(m)	IB Height(m)	IB Width(m)	Web Height(m)	Web Width(m)	IB Area(m2)	Moment(Nm)	Wing Weight(N/m)
0.614000	0.516064	0.038705	0.068637	0.026567	0.001000	0.000860	778.003059	32.568550
0.616000	0.516039	0.038703	0.068633	0.026581	0.001000	0.000859	777.159272	32.537232
0.618000	0.516013	0.038701	0.068630	0.026595	0.001000	0.000857	776.315990	32.505956
0.620000	0.515987	0.038699	0.068626	0.026610	0.001000	0.000856	775.473213	32.474722
0.622000	0.515961	0.038697	0.068623	0.026624	0.001000	0.000855	774.630942	32.443529
0.624000	0.515935	0.038695	0.068619	0.026639	0.001000	0.000854	773.789176	32.412378
0.626000	0.515908	0.038693	0.068616	0.026653	0.001000	0.000853	772.947916	32.381268
0.628000	0.515882	0.038691	0.068612	0.026667	0.001000	0.000852	772.107161	32.350200
0.630000	0.515856	0.038689	0.068609	0.026681	0.001000	0.000851	771.266911	32.319173
0.632000	0.515829	0.038687	0.068605	0.026696	0.001000	0.000849	770.427166	32.288187
0.634000	0.515803	0.038685	0.068602	0.026710	0.001000	0.000848	769.587926	32.257243
0.636000	0.515776	0.038683	0.068598	0.026724	0.001000	0.000847	768.749192	32.226339
0.638000	0.515749	0.038681	0.068595	0.026738	0.001000	0.000846	767.910963	32.195477
0.640000	0.515723	0.038679	0.068591	0.026752	0.001000	0.000845	767.073239	32.164656
0.642000	0.515696	0.038677	0.068588	0.026766	0.001000	0.000844	766.236020	32.133875
0.644000	0.515669	0.038675	0.068584	0.026780	0.001000	0.000843	765.399306	32.103135
0.646000	0.515642	0.038673	0.068580	0.026794	0.001000	0.000841	764.563097	32.072436
0.648000	0.515615	0.038671	0.068577	0.026808	0.001000	0.000840	763.727394	32.041777
0.650000	0.515587	0.038669	0.068573	0.026822	0.001000	0.000839	762.892195	32.011159
0.652000	0.515560	0.038667	0.068569	0.026836	0.001000	0.000838	762.057501	31.980582
0.654000	0.515533	0.038665	0.068566	0.026850	0.001000	0.000837	761.223312	31.950045
0.656000	0.515505	0.038663	0.068562	0.026864	0.001000	0.000836	760.389628	31.919548
0.658000	0.515478	0.038661	0.068559	0.026878	0.001000	0.000835	759.556449	31.889092
0.660000	0.515450	0.038659	0.068555	0.026891	0.001000	0.000834	758.723775	31.858675
0.662000	0.515422	0.038657	0.068551	0.026905	0.001000	0.000832	757.891606	31.828299
0.664000	0.515394	0.038655	0.068547	0.026919	0.001000	0.000831	757.059941	31.797963
0.666000	0.515366	0.038652	0.068544	0.026933	0.001000	0.000830	756.228782	31.767667
0.668000	0.515338	0.038650	0.068540	0.026946	0.001000	0.000829	755.398127	31.737410
0.670000	0.515310	0.038648	0.068536	0.026960	0.001000	0.000828	754.567976	31.707194
0.672000	0.515282	0.038646	0.068533	0.026974	0.001000	0.000827	753.738331	31.677017
0.674000	0.515254	0.038644	0.068529	0.026987	0.001000	0.000826	752.909190	31.646879
0.676000	0.515226	0.038642	0.068525	0.027001	0.001000	0.000825	752.080554	31.616782
0.678000	0.515197	0.038640	0.068521	0.027014	0.001000	0.000824	751.252422	31.586723
0.680000	0.515169	0.038638	0.068517	0.027028	0.001000	0.000823	750.424795	31.556705
0.682000	0.515140	0.038635	0.068514	0.027041	0.001000	0.000821	749.597673	31.526725
0.684000	0.515111	0.038633	0.068510	0.027055	0.001000	0.000820	748.771055	31.496785
0.686000	0.515083	0.038631	0.068506	0.027068	0.001000	0.000819	747.944941	31.466884
0.688000	0.515054	0.038629	0.068502	0.027082	0.001000	0.000818	747.119333	31.437022
0.690000	0.515025	0.038627	0.068498	0.027095	0.001000	0.000817	746.294228	31.407199
0.692000	0.514996	0.038625	0.068494	0.027108	0.001000	0.000816	745.469628	31.377415
0.694000	0.514967	0.038622	0.068491	0.027122	0.001000	0.000815	744.645532	31.347670
0.696000	0.514937	0.038620	0.068487	0.027135	0.001000	0.000814	743.821941	31.317964
0.698000	0.514908	0.038618	0.068483	0.027148	0.001000	0.000813	742.998854	31.288297
0.700000	0.514879	0.038616	0.068479	0.027161	0.001000	0.000812	742.176272	31.258668
0.702000	0.514849	0.038614	0.068475	0.027174	0.001000	0.000810	741.354193	31.229078
0.704000	0.514820	0.038611	0.068471	0.027188	0.001000	0.000809	740.532619	31.199526
0.706000	0.514790	0.038609	0.068467	0.027201	0.001000	0.000808	739.711549	31.170013
0.708000	0.514760	0.038607	0.068463	0.027214	0.001000	0.000807	738.890984	31.140539
0.710000	0.514731	0.038605	0.068459	0.027227	0.001000	0.000806	738.070922	31.111102
0.712000	0.514701	0.038603	0.068455	0.027240	0.001000	0.000805	737.251365	31.081704
0.714000	0.514671	0.038600	0.068451	0.027253	0.001000	0.000804	736.432311	31.052344
0.716000	0.514641	0.038598	0.068447	0.027266	0.001000	0.000803	735.613762	31.023022
0.718000	0.514611	0.038596	0.068443	0.027279	0.001000	0.000802	734.795717	30.993738
0.720000	0.514580	0.038594	0.068439	0.027292	0.001000	0.000801	733.978176	30.964492
0.722000	0.514550	0.038591	0.068435	0.027305	0.001000	0.000800	733.161139	30.935284
0.724000	0.514520	0.038589	0.068431	0.027318	0.001000	0.000799	732.344606	30.906113
0.726000	0.514489	0.038587	0.068427	0.027330	0.001000	0.000798	731.528576	30.876981
0.728000	0.514459	0.038584	0.068423	0.027343	0.001000	0.000797	730.713051	30.847886
0.730000	0.514428	0.038582	0.068419	0.027356	0.001000	0.000795	729.898029	30.818828
0.732000	0.514397	0.038580	0.068415	0.027369	0.001000	0.000794	729.083512	30.789808
0.734000	0.514366	0.038577	0.068411	0.027381	0.001000	0.000793	728.269498	30.760826
0.736000	0.514336	0.038575	0.068407	0.027394	0.001000	0.000792	727.455988	30.731881
0.738000	0.514305	0.038573	0.068403	0.027407	0.001000	0.000791	726.642982	30.702973
0.740000	0.514273	0.038571	0.068398	0.027419	0.001000	0.000790	725.830479	30.674103
0.742000	0.514242	0.038568	0.068394	0.027432	0.001000	0.000789	725.018480	30.645269
0.744000	0.514211	0.038566	0.068390	0.027445	0.001000	0.000788	724.206985	30.616473
0.746000	0.514180	0.038563	0.068386	0.027457	0.001000	0.000787	723.395993	30.587714
0.748000	0.514148	0.038561	0.068382	0.027470	0.001000	0.000786	722.585505	30.558991
0.750000	0.514117	0.038559	0.068378	0.027482	0.001000	0.000785	721.775521	30.530306
0.752000	0.514085	0.038556	0.068373	0.027495	0.001000	0.000784	720.966040	30.501657
0.754000	0.514053	0.038554	0.068369	0.027507	0.001000	0.000783	720.157062	30.473045
0.756000	0.514022	0.038552	0.068365	0.027520	0.001000	0.000782	719.348588	30.444470
0.758000	0.513990	0.038549	0.068361	0.027532	0.001000	0.000781	718.540618	30.415931
0.760000	0.513958	0.038547	0.068356	0.027544	0.001000	0.000780	717.733151	30.387429
0.762000	0.513926	0.038544	0.068352	0.027557	0.001000	0.000779	716.926187	30.358963
0.764000	0.513894	0.038542	0.068348	0.027569	0.001000	0.000778	716.119727	30.330534
0.766000	0.513862	0.038540	0.068344	0.027581	0.001000	0.000777	715.313769	30.302141
0.768000	0.513829	0.038537	0.068339	0.027593	0.001000	0.000775	714.508316	30.273784
0.770000	0.513797	0.038535	0.068335	0.027606	0.001000	0.000774	713.703365	30.245463
0.772000	0.513764	0.038532	0.068331	0.027618	0.001000	0.000773	712.898918	30.217179
0.774000	0.513732	0.038530	0.068326	0.027630	0.001000	0.000772	712.094974	30.188930
0.776000	0.513699	0.038527	0.068322	0.027642	0.001000	0.000771	711.291533	30.160718
0.778000	0.513666	0.038525	0.068318	0.027654	0.001000	0.000770	710.488595	30.132541
0.780000	0.513634	0.038523	0.068313	0.027666	0.001000	0.000769	709.686160	30.104400
0.782000	0.513601	0.038520	0.068309	0.027678	0.001000	0.000768	708.884228	30.076295
0.784000	0.513568	0.038518	0.068305	0.027690	0.001000	0.000767	708.082800	30.048226
0.786000	0.513535	0.038515	0.068300	0.027702	0.001000	0.000766	707.281874	30.020192
0.788000	0.513502	0.038513	0.068296	0.027714	0.001000	0.000765	706.481451	29.992194
0.790000	0.513468	0.038510	0.068291	0.027726	0.001000	0.000764	705.681532	29.964231
0.792000	0.513435	0.038508	0.068287	0.027738	0.001000	0.000763	704.882115	29.936304
0.794000	0.513402	0.038505	0.068282	0.027750	0.001000	0.000762	704.083201	29.908412
0.796000	0.513368	0.038503	0.068278	0.027762	0.001000	0.000761	703.284789	29.880556
0.798000	0.513335	0.038500	0.068273	0.027774	0.001000	0.000760	702.486881	29.852734
0.800000	0.513301	0.038498	0.068269	0.027786	0.001000	0.000759	701.689476	29.824948
0.802000	0.513267	0.038495	0.068265	0.027797	0.001000	0.000758	700.892573	29.797197
0.804000	0.513233	0.038492	0.068260	0.027809	0.001000	0.000757	700.096172	29.769481
0.806000	0.513199	0.038490	0.068256	0.027821	0.001000	0.000756	699.300275	29.741800
0.808000	0.513165	0.038487	0.068251	0.027833	0.001000	0.000755	698.504880	29.714153
0.810000	0.513131	0.038485	0.068246	0.027844	0.001000	0.000754	697.709988	29.686542
0.812000	0.513097	0.038482	0.068242	0.027856	0.001000	0.000753	696.915598	29.658965
0.814000	0.513063	0.038480	0.068237	0.027868	0.001000	0.000752	696.121711	29.631423
0.816000	0.513028	0.038477	0.068233	0.027879	0.001000	0.000751	695.328326	29.603916
0.818000	0.512994	0.038475	0.068228	0.027891	0.001000	0.000750	694.535444	29.576443
0.820000	0.512959	0.038472	0.068224	0.027902	0.001000	0.000749	693.743064	29.549004
0.822000	0.512925	0.038469	0.068219	0.027914	0.001000	0.000748	692.951187	29.521600
0.824000	0.512890	0.038467	0.068214	0.027925	0.001000	0.000747	692.159812	29.494231
0.826000	0.512855	0.038464	0.068210	0.027937	0.001000	0.000746	691.368939	29.466895
0.828000	0.512820	0.038462	0.068205	0.027948	0.001000	0.000745	690.578569	29.439594
0.830000	0.512785	0.038459	0.068200	0.027960	0.001000	0.000744	689.788701	29.412327
0.832000	0.512750	0.038456	0.068196	0.027971	0.001000	0.000743	688.999335	29.385094
0.834000	0.512715	0.038454	0.068191	0.027982	0.001000	0.000742	688.210471	29.357896
0.836000	0.512680	0.038451	0.068186	0.027994	0.001000	0.000741	687.422110	29.330731
0.838000	0.512645	0.038448	0.068182	0.028005	0.001000	0.000740	686.634250	29.303600
0.840000	0.512609	0.038446	0.068177	0.028016	0.001000	0.000739	685.846893	29.276503
0.842000	0.512574	0.038443	0.068172	0.028028	0.001000	0.000738	685.060038	29.249439
0.844000	0.512538	0.038440	0.068168	0.028039	0.001000	0.000737	684.273685	29.222410
0.846000	0.512503	0.038438	0.068163	0.028050	0.001000	0.000736	683.487833	29.195414
0.848000	0.512467	0.038435	0.068158	0.028061	0.001000	0.000735	682.702484	29.168451
0.850000	0.512431	0.038432	0.068153	0.028072	0.001000	0.000734	681.917637	29.141522
0.852000	0.512395	0.038430	0.068149	0.028084	0.001000	0.000733	681.133291	29.114627
0.854000	0.512359	0.038427	0.068144	0.028095	0.001000	0.000732	680.349448	29.087765
0.856000	0.512323	0.038424	0.068139	0.028106	0.001000	0.000731	679.566106	29.060936
0.858000	0.512287	0.038422	0.068134	0.028117	0.001000	0.000730	678.783266	29.034140
0.860000	0.512250	0.038419	0.068129	0.028128	0.001000	0.000729	678.000927	29.007378
0.862000	0.512214	0.038416	0.068124	0.028139	0.001000	0.000728	677.219091	28.980649
0.864000	0.512178	0.038413	0.068120	0.028150	0.001000	0.000727	676.437756	28.953953
0.866000	0.512141	0.038411	0.068115	0.028161	0.001000	0.000726	675.656923	28.927290
0.868000	0.512104	0.038408	0.068110	0.028172	0.001000	0.000725	674.876591	28.900660
0.870000	0.512068	0.038405	0.068105	0.028183	0.001000	0.000724	674.096761	28.874062
0.872000	0.512031	0.038402	0.068100	0.028193	0.001000	0.000723	673.317432	28.847498
0.874000	0.511994	0.038400	0.068095	0.028204	0.001000	0.000722	672.538605	28.820966
0.876000	0.511957	0.038397	0.068090	0.028215	0.001000	0.000721	671.760279	28.794467
0.878000	0.511920	0.038394	0.068085	0.028226	0.001000	0.000721	670.982455	28.768001
0.880000	0.511883	0.038391	0.068080	0.028237	0.001000	0.000720	670.205132	28.741567
0.882000	0.511846	0.038388	0.068075	0.028247	0.001000	0.000719	669.428311	28.715166
0.884000	0.511808	0.038386	0.068071	0.028258	0.001000	0.000718	668.651991	28.688797
0.886000	0.511771	0.038383	0.068066	0.028269	0.001000	0.000717	667.876172	28.662460
0.888000	0.511733	0.038380	0.068061	0.028279	0.001000	0.000716	667.100854	28.636156
0.890000	0.511696	0.038377	0.068056	0.028290	0.001000	0.000715	666.326037	28.609884
0.892000	0.511658	0.038374	0.068051	0.028301	0.001000	0.000714	665.551722	28.583645
0.894000	0.511620	0.038372	0.068046	0.028311	0.001000	0.000713	664.777908	28.557437
0.896000	0.511583	0.038369	0.068040	0.028322	0.001000	0.000712	664.004595	28.531262
0.898000	0.511545	0.038366	0.068035	0.028332	0.001000	0.000711	663.231783	28.505118
0.900000	0.511507	0.038363	0.068030	0.028343	0.001000	0.000710	662.459472	28.479007
0.902000	0.511469	0.038360	0.068025	0.028353	0.001000	0.000709	661.687662	28.452927
0.904000	0.511430	0.038357	0.068020	0.028364	0.001000	0.000708	660.916352	28.426879
0.906000	0.511392	0.038354	0.068015	0.028374	0.001000	0.000707	660.145544	28.400863
0.908000	0.511354	0.038352	0.068010	0.028385	0.001000	0.000706	659.375237	28.374879
0.910000	0.511315	0.038349	0.068005	0.028395	0.001000	0.000705	658.605430	28.348927
0.912000	0.511277	0.038346	0.068000	0.028405	0.001000	0.000704	657.836125	28.323006
0.914000	0.511238	0.038343	0.067995	0.028416	0.001000	0.000703	657.067320	28.297116
0.916000	0.511199	0.038340	0.067990	0.028426	0.001000	0.000702	656.299015	28.271258
0.918000	0.511161	0.038337	0.067984	0.028436	0.001000	0.000702	655.531212	28.245432
0.920000	0.511122	0.038334	0.067979	0.028447	0.001000	0.000701	654.763909	28.219636
0.922000	0.511083	0.038331	0.067974	0.028457	0.001000	0.000700	653.997106	28.193873
0.924000	0.511044	0.038328	0.067969	0.028467	0.001000	0.000699	653.230805	28.168140
0.926000	0.511004	0.038325	0.067964	0.028477	0.001000	0.000698	652.465003	28.142438
0.928000	0.510965	0.038322	0.067958	0.028487	0.001000	0.000697	651.699702	28.116768
0.930000	0.510926	0.038319	0.067953	0.028498	0.001000	0.000696	650.934902	28.091129
0.932000	0.510886	0.038316	0.067948	0.028508	0.001000	0.000695	650.170602	28.065521
0.934000	0.510847	0.038314	0.067943	0.028518	0.001000	0.000694	649.406803	28.039943
0.936000	0.510807	0.038311	0.067937	0.028528	0.001000	0.000693	648.643503	28.014397
0.938000	0.510768	0.038308	0.067932	0.028538	0.001000	0.000692	647.880704	27.988881
0.940000	0.510728	0.038305	0.067927	0.028548	0.001000	0.000691	647.118406	27.963396
0.942000	0.510688	0.038302	0.067922	0.028558	0.001000	0.000690	646.356607	27.937942
0.944000	0.510648	0.038299	0.067916	0.028568	0.001000	0.000689	645.595309	27.912519
0.946000	0.510608	0.038296	0.067911	0.028578	0.001000	0.000689	644.834511	27.887126
0.948000	0.510568	0.038293	0.067906	0.028588	0.001000	0.000688	644.074213	27.861764
0.950000	0.510528	0.038290	0.067900	0.028598	0.001000	0.000687	643.314415	27.836432
0.952000	0.510487	0.038287	0.067895	0.028608	0.001000	0.000686	642.555117	27.811131
0.954000	0.510447	0.038284	0.067889	0.028617	0.001000	0.000685	641.796319	27.785859
0.956000	0.510407	0.038280	0.067884	0.028627	0.001000	0.000684	641.038021	27.760619
0.958000	0.510366	0.038277	0.067879	0.028637	0.001000	0.000683	640.280222	27.735408
0.960000	0.510325	0.038274	0.067873	0.028647	0.001000	0.000682	639.522924	27.710228
0.962000	0.510285	0.038271	0.067868	0.028657	0.001000	0.000681	638.766126	27.685078
0.964000	0.510244	0.038268	0.067862	0.028666	0.001000	0.000680	638.009827	27.659958
0.966000	0.510203	0.038265	0.067857	0.028676	0.001000	0.000679	637.254028	27.634868
0.968000	0.510162	0.038262	0.067852	0.028686	0.001000	0.000678	636.498729	27.609808
0.970000	0.510121	0.038259	0.067846	0.028695	0.001000	0.000678	635.743929	27.584778
0.972000	0.510080	0.038256	0.067841	0.028705	0.001000	0.000677	634.989629	27.559778
0.974000	0.510038	0.038253	0.067835	0.028715	0.001000	0.000676	634.235829	27.534807
0.976000	0.509997	0.038250	0.067830	0.028724	0.001000	0.000675	633.482528	27.509867
0.978000	0.509956	0.038247	0.067824	0.028734	0.001000	0.000674	632.729726	27.484956
0.980000	0.509914	0.038244	0.067819	0.028743	0.001000	0.000673	631.977425	27.460074
0.982000	0.509872	0.038240	0.067813	0.028753	0.001000	0.000672	631.225622	27.435223
0.984000	0.509831	0.038237	0.067807	0.028762	0.001000	0.000671	630.474319	27.410400
0.986000	0.509789	0.038234	0.067802	0.028772	0.001000	0.000670	629.723515	27.385608
0.988000	0.509747	0.038231	0.067796	0.028781	0.001000	0.000669	628.973211	27.360844
0.990000	0.509705	0.038228	0.067791	0.028791	0.001000	0.000669	628.223405	27.336110
0.992000	0.509663	0.038225	0.067785	0.028800	0.001000	0.000668	627.474099	27.311406
0.994000	0.509621	0.038222	0.067780	0.028809	0.001000	0.000667	626.725292	27.286730
0.996000	0.509579	0.038218	0.067774	0.028819	0.001000	0.000666	625.976985	27.262084
0.998000	0.509536	0.038215	0.067768	0.028828	0.001000	0.000665	625.229176	27.237467
1.000000	0.509494	0.038212	0.067763	0.028837	0.001000	0.000664	624.481867	27.212879
1.002000	0.509451	0.038209	0.067757	0.028847	0.001000	0.000663	623.735056	27.188320
1.004000	0.509409	0.038206	0.067751	0.028856	0.001000	0.000662	622.988744	27.163790
1.006000	0.509366	0.038202	0.067746	0.028865	0.001000	0.000661	622.242932	27.139289
1.008000	0.509323	0.038199	0.067740	0.028874	0.001000	0.000661	621.497618	27.114817
1.010000	0.509280	0.038196	0.067734	0.028884	0.001000	0.000660	620.752803	27.090374
1.012000	0.509238	0.038193	0.067729	0.028893	0.001000	0.000659	620.008487	27.065959
1.014000	0.509194	0.038190	0.067723	0.028902	0.001000	0.000658	619.264669	27.041574
1.016000	0.509151	0.038186	0.067717	0.028911	0.001000	0.000657	618.521351	27.017216
1.018000	0.509108	0.038183	0.067711	0.028920	0.001000	0.000656	617.778530	26.992888
1.020000	0.509065	0.038180	0.067706	0.028929	0.001000	0.000655	617.036209	26.968588
1.022000	0.509021	0.038177	0.067700	0.028938	0.001000	0.000654	616.294386	26.944316
1.024000	0.508978	0.038173	0.067694	0.028947	0.001000	0.000654	615.553062	26.920073
1.026000	0.508934	0.038170	0.067688	0.028956	0.001000	0.000653	614.812236	26.895859
1.028000	0.508891	0.038167	0.067682	0.028965	0.001000	0.000652	614.071909	26.871672
1.030000	0.508847	0.038164	0.067677	0.028974	0.001000	0.000651	613.332080	26.847514
1.032000	0.508803	0.038160	0.067671	0.028983	0.001000	0.000650	612.592749	26.823385
1.034000	0.508759	0.038157	0.067665	0.028992	0.001000	0.000649	611.853917	26.799283
1.036000	0.508715	0.038154	0.067659	0.029001	0.001000	0.000648	611.115583	26.775210
1.038000	0.508671	0.038150	0.067653	0.029010	0.001000	0.000647	610.377748	26.751164
1.040000	0.508627	0.038147	0.067647	0.029019	0.001000	0.000647	609.640410	26.727147
1.042000	0.508583	0.038144	0.067642	0.029027	0.001000	0.000646	608.903571	26.703158
1.044000	0.508538	0.038140	0.067636	0.029036	0.001000	0.000645	608.167230	26.679196
1.046000	0.508494	0.038137	0.067630	0.029045	0.001000	0.000644	607.431386	26.655263
1.048000	0.508449	0.038134	0.067624	0.029054	0.001000	0.000643	606.696041	26.631357
1.050000	0.508405	0.038130	0.067618	0.029062	0.001000	0.000642	605.961194	26.607479
1.052000	0.508360	0.038127	0.067612	0.029071	0.001000	0.000641	605.226845	26.583629
1.054000	0.508315	0.038124	0.067606	0.029080	0.001000	0.000640	604.492994	26.559806
1.056000	0.508270	0.038120	0.067600	0.029088	0.001000	0.000640	603.759640	26.536012
1.058000	0.508225	0.038117	0.067594	0.029097	0.001000	0.000639	603.026785	26.512244
1.060000	0.508180	0.038114	0.067588	0.029106	0.001000	0.000638	602.294427	26.488504
1.062000	0.508135	0.038110	0.067582	0.029114	0.001000	0.000637	601.562567	26.464792
1.064000	0.508090	0.038107	0.067576	0.029123	0.001000	0.000636	600.831204	26.441107
1.066000	0.508044	0.038103	0.067570	0.029131	0.001000	0.000635	600.100339	26.417450
